"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"Caribbean","Cuba","WHO","Observed",2025,9,6,2574,22904,52586,279,0.14,911,0.47
"Caribbean","Cuba","Estimates","Unobserved",2025,10,7,5509,28413,52586,288,0.15,1199,0.61
"Caribbean","Cuba","WHO","Observed",2025,11,8,19476,47889,52586,235,0.12,1434,0.73
"Caribbean","Cuba","PAHO","Observed",2025,12,9,4697,52586,52586,165,0.08,1599,0.82
"Caribbean","Cuba","Estimates","Unobserved",2026,1,10,3332,3332,52586,156,0.09,1755,0.91
"Caribbean","Cuba","Estimates","Unobserved",2026,2,11,1795,5127,52586,84,0.05,1840,0.95
"Caribbean","Cuba","Estimates","Unobserved",2026,3,12,1727,6854,52586,80,0.05,1920,1
"Caribbean","Cuba",NA,"Unobserved",2026,4,1,NA,NA,NA,66,0.03,66,0.03
"Caribbean","Cuba",NA,"Unobserved",2026,5,2,NA,NA,NA,91,0.05,157,0.08
"Caribbean","Cuba",NA,"Unobserved",2026,6,3,NA,NA,NA,116,0.06,273,0.14
"Caribbean","Cuba",NA,"Unobserved",2026,7,4,NA,NA,NA,138,0.07,411,0.21
"Caribbean","Cuba",NA,"Unobserved",2026,8,5,NA,NA,NA,221,0.11,632,0.32
"Caribbean","Cuba",NA,"Unobserved",2026,9,6,NA,NA,NA,279,0.14,911,0.47
"Caribbean","Cuba",NA,"Unobserved",2026,10,7,NA,NA,NA,288,0.15,1199,0.61
"Caribbean","Cuba",NA,"Unobserved",2026,11,8,NA,NA,NA,235,0.12,1434,0.73
"Caribbean","Cuba",NA,"Unobserved",2026,12,9,NA,NA,NA,165,0.08,1599,0.82
"Caribbean","Curacao","WHO","Unobserved",2025,1,9,NA,0,NA,106,0.12,554,0.66
"Caribbean","Curacao","WHO","Unobserved",2025,2,10,NA,0,NA,129,0.14,682,0.8
"Caribbean","Curacao","WHO","Unobserved",2025,3,11,NA,0,NA,160,0.18,842,0.97
"Caribbean","Curacao","WHO","Unobserved",2025,4,12,NA,0,NA,24,0.03,866,1
"Caribbean","Curacao","WHO","Unobserved",2025,5,1,NA,0,NA,28,0.03,28,0.03
"Caribbean","Curacao","WHO","Unobserved",2025,6,2,NA,0,NA,32,0.04,60,0.07
"Caribbean","Curacao","WHO","Unobserved",2025,7,3,NA,0,NA,39,0.05,99,0.12
"Caribbean","Curacao","WHO","Unobserved",2025,8,4,NA,0,NA,46,0.06,145,0.18
"Caribbean","Curacao","WHO","Unobserved",2025,9,5,NA,0,NA,49,0.06,194,0.24
"Caribbean","Curacao","WHO","Unobserved",2025,10,6,NA,0,NA,70,0.09,265,0.32
"Caribbean","Curacao","WHO","Unobserved",2025,11,7,NA,0,NA,83,0.1,348,0.42
"Caribbean","Curacao","WHO","Unobserved",2025,12,8,NA,0,NA,100,0.12,447,0.54
"Caribbean","Curacao","WHO","Unobserved",2026,1,9,NA,0,NA,106,0.12,554,0.66
"Caribbean","Curacao","WHO","Unobserved",2026,2,10,NA,0,NA,129,0.14,682,0.8
"Caribbean","Curacao",NA,"Unobserved",2026,3,11,NA,0,NA,160,0.18,842,0.97
"Caribbean","Curacao",NA,"Unobserved",2026,4,12,NA,NA,NA,24,0.03,866,1
"Caribbean","Curacao",NA,"Unobserved",2026,5,1,NA,NA,NA,28,0.03,28,0.03
"Caribbean","Curacao",NA,"Unobserved",2026,6,2,NA,NA,NA,32,0.04,60,0.07
"Caribbean","Curacao",NA,"Unobserved",2026,7,3,NA,NA,NA,39,0.05,99,0.12
"Caribbean","Curacao",NA,"Unobserved",2026,8,4,NA,NA,NA,46,0.06,145,0.18
"Caribbean","Curacao",NA,"Unobserved",2026,9,5,NA,NA,NA,49,0.06,194,0.24
"Caribbean","Curacao",NA,"Unobserved",2026,10,6,NA,NA,NA,70,0.09,265,0.32
"Caribbean","Curacao",NA,"Unobserved",2026,11,7,NA,NA,NA,83,0.1,348,0.42
"Caribbean","Curacao",NA,"Unobserved",2026,12,8,NA,NA,NA,100,0.12,447,0.54
"Caribbean","Cayman Islands","WHO","Observed",2025,1,10,0,0,0,15,0.22,78,0.88
"Caribbean","Cayman Islands","WHO","Observed",2025,2,11,0,0,0,9,0.09,86,0.98
"Caribbean","Cayman Islands","WHO","Observed",2025,3,12,0,0,0,2,0.02,88,1
"Caribbean","Cayman Islands","WHO","Observed",2025,4,1,0,0,0,1,0.02,1,0.02
"Caribbean","Cayman Islands","WHO","Observed",2025,5,2,0,0,0,1,0.02,3,0.03
"Caribbean","Cayman Islands","WHO","Observed",2025,6,3,0,0,0,2,0.02,5,0.06
"Caribbean","Cayman Islands","WHO","Observed",2025,7,4,0,0,0,7,0.07,11,0.12
"Caribbean","Cayman Islands","WHO","Observed",2025,8,5,0,0,0,3,0.03,14,0.15
"Caribbean","Cayman Islands","WHO","Observed",2025,9,6,0,0,0,7,0.07,21,0.23
"Caribbean","Cayman Islands","WHO","Observed",2025,10,7,0,0,0,20,0.2,41,0.43
"Caribbean","Cayman Islands","WHO","Observed",2025,11,8,0,0,0,17,0.18,58,0.61
"Caribbean","Cayman Islands","WHO","Observed",2025,12,9,0,0,0,5,0.06,63,0.67
"Caribbean","Cayman Islands","WHO","Observed",2026,1,10,0,0,0,15,0.22,78,0.88
"Caribbean","Cayman Islands","Estimates","Unobserved",2026,2,11,0,0,0,9,0.09,86,0.98
"Caribbean","Cayman Islands","Estimates","Unobserved",2026,3,12,0,0,0,2,0.02,88,1
"Caribbean","Cayman Islands",NA,"Unobserved",2026,4,1,NA,NA,NA,1,0.02,1,0.02
"Caribbean","Cayman Islands",NA,"Unobserved",2026,5,2,NA,NA,NA,1,0.02,3,0.03
"Caribbean","Cayman Islands",NA,"Unobserved",2026,6,3,NA,NA,NA,2,0.02,5,0.06
"Caribbean","Cayman Islands",NA,"Unobserved",2026,7,4,NA,NA,NA,7,0.07,11,0.12
"Caribbean","Cayman Islands",NA,"Unobserved",2026,8,5,NA,NA,NA,3,0.03,14,0.15
"Caribbean","Cayman Islands",NA,"Unobserved",2026,9,6,NA,NA,NA,7,0.07,21,0.23
"Caribbean","Cayman Islands",NA,"Unobserved",2026,10,7,NA,NA,NA,20,0.2,41,0.43
"Caribbean","Cayman Islands",NA,"Unobserved",2026,11,8,NA,NA,NA,17,0.18,58,0.61
"Caribbean","Cayman Islands",NA,"Unobserved",2026,12,9,NA,NA,NA,5,0.06,63,0.67
"Caribbean","Dominica",NA,"Unobserved",NA,1,10,NA,NA,NA,25,0.18,215,0.81
"Caribbean","Dominica",NA,"Unobserved",NA,2,11,NA,NA,NA,13,0.09,228,0.9
"Caribbean","Dominica",NA,"Unobserved",NA,3,12,NA,NA,NA,13,0.1,241,1
"Caribbean","Dominica",NA,"Unobserved",NA,4,1,NA,NA,NA,9,0.03,9,0.03
"Caribbean","Dominica",NA,"Unobserved",NA,5,2,NA,NA,NA,11,0.03,20,0.06
"Caribbean","Dominica",NA,"Unobserved",NA,6,3,NA,NA,NA,11,0.04,31,0.1
"Caribbean","Dominica",NA,"Unobserved",NA,7,4,NA,NA,NA,13,0.04,44,0.15
"Caribbean","Dominica",NA,"Unobserved",NA,8,5,NA,NA,NA,19,0.06,63,0.21
"Caribbean","Dominica",NA,"Unobserved",NA,9,6,NA,NA,NA,26,0.09,90,0.29
"Caribbean","Dominica",NA,"Unobserved",NA,10,7,NA,NA,NA,35,0.12,124,0.41
"Caribbean","Dominica",NA,"Unobserved",NA,11,8,NA,NA,NA,40,0.13,164,0.54
"Caribbean","Dominica",NA,"Unobserved",NA,12,9,NA,NA,NA,26,0.09,190,0.63
"Caribbean","Dominican Republic","PAHO","Observed",2025,1,11,201,201,367,777,0.08,8907,0.94
"Caribbean","Dominican Republic","PAHO","Observed",2025,2,12,166,367,367,433,0.06,9340,1
"Caribbean","Dominican Republic","PAHO","Observed",2025,3,1,239,606,1867,460,0.08,460,0.08
"Caribbean","Dominican Republic","PAHO","Observed",2025,4,2,126,732,1867,372,0.06,833,0.15
"Caribbean","Dominican Republic","PAHO","Observed",2025,5,3,166,898,1867,410,0.06,1243,0.21
"Caribbean","Dominican Republic","PAHO","Observed",2025,6,4,178,1076,1867,518,0.07,1761,0.28
"Caribbean","Dominican Republic","PAHO","Observed",2025,7,5,139,1215,1867,694,0.07,2455,0.36
"Caribbean","Dominican Republic","PAHO","Observed",2025,8,6,117,1332,1867,909,0.08,3364,0.44
"Caribbean","Dominican Republic","PAHO","Observed",2025,9,7,168,1500,1867,1325,0.11,4689,0.55
"Caribbean","Dominican Republic","PAHO","Observed",2025,10,8,172,1672,1867,1602,0.13,6291,0.68
"Caribbean","Dominican Republic","PAHO","Observed",2025,11,9,196,1868,1867,986,0.11,7277,0.79
"Caribbean","Dominican Republic","PAHO","Observed",2025,12,10,143,2011,1867,853,0.08,8130,0.87
"Caribbean","Dominican Republic","PAHO","Observed",2026,1,11,132,132,1867,777,0.08,8907,0.94
"Caribbean","Dominican Republic","PAHO","Observed",2026,2,12,91,223,1867,433,0.06,9340,1
"Caribbean","Dominican Republic","PAHO","Observed",2026,3,1,31,254,366,460,0.08,460,0.08
"Caribbean","Dominican Republic",NA,"Unobserved",2026,4,2,NA,NA,366,372,0.06,833,0.15
"Caribbean","Dominican Republic",NA,"Unobserved",2026,5,3,NA,NA,366,410,0.06,1243,0.21
"Caribbean","Dominican Republic",NA,"Unobserved",2026,6,4,NA,NA,366,518,0.07,1761,0.28
"Caribbean","Dominican Republic",NA,"Unobserved",2026,7,5,NA,NA,366,694,0.07,2455,0.36
"Caribbean","Dominican Republic",NA,"Unobserved",2026,8,6,NA,NA,366,909,0.08,3364,0.44
"Caribbean","Dominican Republic",NA,"Unobserved",2026,9,7,NA,NA,366,1325,0.11,4689,0.55
"Caribbean","Dominican Republic",NA,"Unobserved",2026,10,8,NA,NA,366,1602,0.13,6291,0.68
"Caribbean","Dominican Republic",NA,"Unobserved",2026,11,9,NA,NA,366,986,0.11,7277,0.79
"Caribbean","Dominican Republic",NA,"Unobserved",2026,12,10,NA,NA,366,853,0.08,8130,0.87
"South America","Ecuador","PAHO","Observed",2025,1,3,4513,4513,35653,1520,0.08,3449,0.18
"South America","Ecuador","PAHO","Observed",2025,2,4,4122,8635,35653,1799,0.09,5249,0.27
"South America","Ecuador","PAHO","Observed",2025,3,5,5770,14405,35653,2650,0.12,7898,0.4
"South America","Ecuador","PAHO","Observed",2025,4,6,4985,19390,35653,2776,0.12,10675,0.52
"South America","Ecuador","PAHO","Observed",2025,5,7,5324,24714,35653,3289,0.14,13963,0.66
"South America","Ecuador","PAHO","Observed",2025,6,8,4741,29455,35653,2530,0.11,16494,0.77
"South America","Ecuador","PAHO","Observed",2025,7,9,2452,31907,35653,1822,0.09,18315,0.86
"South America","Ecuador","PAHO","Observed",2025,8,10,1415,33322,35653,1098,0.05,19413,0.91
"South America","Ecuador","PAHO","Observed",2025,9,11,1371,34693,35653,886,0.04,20300,0.96
"South America","Ecuador","PAHO","Observed",2025,10,12,960,35653,35653,856,0.04,21156,1
"South America","Ecuador","PAHO","Observed",2025,11,1,871,36524,21172,792,0.04,792,0.04
"South America","Ecuador","PAHO","Observed",2025,12,2,1067,37591,21172,1137,0.06,1929,0.1
"South America","Ecuador","PAHO","Observed",2026,1,3,1776,1776,21172,1520,0.08,3449,0.18
"South America","Ecuador","PAHO","Observed",2026,2,4,2150,3926,21172,1799,0.09,5249,0.27
"South America","Ecuador","PAHO","Observed",2026,3,5,2502,6428,21172,2650,0.12,7898,0.4
"South America","Ecuador",NA,"Unobserved",2026,4,6,NA,NA,21172,2776,0.12,10675,0.52
"South America","Ecuador",NA,"Unobserved",2026,5,7,NA,NA,21172,3289,0.14,13963,0.66
"South America","Ecuador",NA,"Unobserved",2026,6,8,NA,NA,21172,2530,0.11,16494,0.77
"South America","Ecuador",NA,"Unobserved",2026,7,9,NA,NA,21172,1822,0.09,18315,0.86
"South America","Ecuador",NA,"Unobserved",2026,8,10,NA,NA,21172,1098,0.05,19413,0.91
"South America","Ecuador",NA,"Unobserved",2026,9,11,NA,NA,21172,886,0.04,20300,0.96
"South America","Ecuador",NA,"Unobserved",2026,10,12,NA,NA,21172,856,0.04,21156,1
"South America","Ecuador",NA,"Unobserved",2026,11,1,NA,NA,NA,792,0.04,792,0.04
"South America","Ecuador",NA,"Unobserved",2026,12,2,NA,NA,NA,1137,0.06,1929,0.1
"Sub-Saharan Africa","Eritrea","Estimates","Unobserved",2025,1,7,7,7,89,1100,0.09,7702,0.62
"Sub-Saharan Africa","Eritrea","WHO","Observed",2025,2,8,18,25,89,1196,0.09,8898,0.71
"Sub-Saharan Africa","Eritrea","Estimates","Unobserved",2025,3,9,6,31,89,1060,0.08,9959,0.8
"Sub-Saharan Africa","Eritrea","WHO","Observed",2025,4,10,48,79,89,1053,0.08,11012,0.88
"Sub-Saharan Africa","Eritrea","Estimates","Unobserved",2025,5,11,5,84,89,760,0.06,11771,0.94
"Sub-Saharan Africa","Eritrea","Estimates","Unobserved",2025,6,12,5,89,89,751,0.06,12522,1
"Sub-Saharan Africa","Eritrea","WHO","Observed",2025,7,1,9,98,8071,677,0.05,677,0.05
"Sub-Saharan Africa","Eritrea","Estimates","Unobserved",2025,8,2,4,102,8071,732,0.06,1409,0.11
"Sub-Saharan Africa","Eritrea","WHO","Observed",2025,9,3,3493,3595,8071,1151,0.09,2560,0.2
"Sub-Saharan Africa","Eritrea","WHO","Observed",2025,10,4,39,3634,8071,1337,0.11,3897,0.31
"Sub-Saharan Africa","Eritrea","WHO","Observed",2025,11,5,465,4099,8071,1532,0.12,5429,0.43
"Sub-Saharan Africa","Eritrea","WHO","Observed",2025,12,6,246,4345,8071,1173,0.1,6602,0.53
"Sub-Saharan Africa","Eritrea","Estimates","Unobserved",2026,1,7,741,741,8071,1100,0.09,7702,0.62
"Sub-Saharan Africa","Eritrea","Estimates","Unobserved",2026,2,8,751,1492,8071,1196,0.09,8898,0.71
"Sub-Saharan Africa","Eritrea","Estimates","Unobserved",2026,3,9,670,2162,8071,1060,0.08,9959,0.8
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,4,10,NA,NA,8071,1053,0.08,11012,0.88
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,5,11,NA,NA,8071,760,0.06,11771,0.94
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,6,12,NA,NA,8071,751,0.06,12522,1
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,7,1,NA,NA,NA,677,0.05,677,0.05
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,8,2,NA,NA,NA,732,0.06,1409,0.11
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,9,3,NA,NA,NA,1151,0.09,2560,0.2
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,10,4,NA,NA,NA,1337,0.11,3897,0.31
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,11,5,NA,NA,NA,1532,0.12,5429,0.43
"Sub-Saharan Africa","Eritrea",NA,"Unobserved",2026,12,6,NA,NA,NA,1173,0.1,6602,0.53
"Pacific Islands","Fiji","WHO","Observed",2025,1,3,1629,1629,24176,948,0.11,1647,0.24
"Pacific Islands","Fiji","WHO","Observed",2025,2,4,3394,5023,24176,1324,0.15,2971,0.39
"Pacific Islands","Fiji","WHO","Observed",2025,3,5,4509,9532,24176,1424,0.15,4395,0.54
"Pacific Islands","Fiji","WHO","Observed",2025,4,6,4703,14235,24176,1225,0.13,5620,0.67
"Pacific Islands","Fiji","WHO","Observed",2025,5,7,3696,17931,24176,880,0.09,6500,0.76
"Pacific Islands","Fiji","WHO","Observed",2025,6,8,1894,19825,24176,676,0.08,7177,0.84
"Pacific Islands","Fiji","WHO","Observed",2025,7,9,1502,21327,24176,470,0.06,7647,0.9
"Pacific Islands","Fiji","WHO","Observed",2025,8,10,822,22149,24176,339,0.04,7986,0.94
"Pacific Islands","Fiji","WHO","Observed",2025,9,11,741,22890,24176,264,0.03,8250,0.97
"Pacific Islands","Fiji","WHO","Observed",2025,10,12,1286,24176,24176,265,0.03,8515,1
"Pacific Islands","Fiji","WHO","Observed",2025,11,1,819,24995,8110,325,0.06,325,0.06
"Pacific Islands","Fiji","WHO","Observed",2025,12,2,518,25513,8110,374,0.07,699,0.13
"Pacific Islands","Fiji","WHO","Observed",2026,1,3,805,805,8110,948,0.11,1647,0.24
"Pacific Islands","Fiji","WHO","Observed",2026,2,4,1039,1844,8110,1324,0.15,2971,0.39
"Pacific Islands","Fiji","Estimates","Unobserved",2026,3,5,1207,3051,8110,1424,0.15,4395,0.54
"Pacific Islands","Fiji",NA,"Unobserved",2026,4,6,NA,NA,8110,1225,0.13,5620,0.67
"Pacific Islands","Fiji",NA,"Unobserved",2026,5,7,NA,NA,8110,880,0.09,6500,0.76
"Pacific Islands","Fiji",NA,"Unobserved",2026,6,8,NA,NA,8110,676,0.08,7177,0.84
"Pacific Islands","Fiji",NA,"Unobserved",2026,7,9,NA,NA,8110,470,0.06,7647,0.9
"Pacific Islands","Fiji",NA,"Unobserved",2026,8,10,NA,NA,8110,339,0.04,7986,0.94
"Pacific Islands","Fiji",NA,"Unobserved",2026,9,11,NA,NA,8110,264,0.03,8250,0.97
"Pacific Islands","Fiji",NA,"Unobserved",2026,10,12,NA,NA,8110,265,0.03,8515,1
"Pacific Islands","Fiji",NA,"Unobserved",2026,11,1,NA,NA,NA,325,0.06,325,0.06
"Pacific Islands","Fiji",NA,"Unobserved",2026,12,2,NA,NA,NA,374,0.07,699,0.13
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,1,10,5,5,15,14,0.07,1014,0.9
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,2,11,9,14,15,12,0.07,1026,0.96
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,3,12,1,15,15,7,0.04,1032,1
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,4,1,3,18,36,8,0.02,8,0.02
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,5,2,1,19,36,19,0.05,26,0.08
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,6,3,2,21,36,37,0.11,64,0.19
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,7,4,6,27,36,21,0.05,85,0.24
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,8,5,4,31,36,70,0.1,155,0.34
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,9,6,2,33,36,315,0.18,470,0.52
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,10,7,6,39,36,240,0.15,711,0.66
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,11,8,1,40,36,195,0.1,906,0.77
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2025,12,9,4,44,36,95,0.06,1000,0.83
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2026,1,10,4,4,36,14,0.07,1014,0.9
"Pacific Islands","Micronesia (Federated States Of)","WHO","Observed",2026,2,11,2,6,36,12,0.07,1026,0.96
"Pacific Islands","Micronesia (Federated States Of)","Estimates","Unobserved",2026,3,12,1,7,36,7,0.04,1032,1
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,4,1,NA,NA,NA,8,0.02,8,0.02
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,5,2,NA,NA,NA,19,0.05,26,0.08
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,6,3,NA,NA,NA,37,0.11,64,0.19
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,7,4,NA,NA,NA,21,0.05,85,0.24
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,8,5,NA,NA,NA,70,0.1,155,0.34
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,9,6,NA,NA,NA,315,0.18,470,0.52
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,10,7,NA,NA,NA,240,0.15,711,0.66
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,11,8,NA,NA,NA,195,0.1,906,0.77
"Pacific Islands","Micronesia (Federated States Of)",NA,"Unobserved",2026,12,9,NA,NA,NA,95,0.06,1000,0.83
"Caribbean","Guadeloupe","PAHO","Observed",2025,1,10,2220,2220,4160,632,0.23,5914,0.82
"Caribbean","Guadeloupe","PAHO","Observed",2025,2,11,970,3190,4160,309,0.1,6223,0.92
"Caribbean","Guadeloupe","PAHO","Observed",2025,3,12,970,4160,4160,262,0.08,6485,1
"Caribbean","Guadeloupe","WHO","Observed",2025,4,1,0,4160,2051,144,0.02,144,0.02
"Caribbean","Guadeloupe","PAHO","Observed",2025,5,2,210,4370,2051,182,0.02,326,0.04
"Caribbean","Guadeloupe","PAHO","Observed",2025,6,3,265,4635,2051,238,0.03,565,0.06
"Caribbean","Guadeloupe","Estimates","Unobserved",2025,7,4,84,4719,2051,169,0.02,733,0.08
"Caribbean","Guadeloupe","Estimates","Unobserved",2025,8,5,135,4854,2051,316,0.03,1050,0.11
"Caribbean","Guadeloupe","WHO","Observed",2025,9,6,155,5009,2051,1101,0.12,2151,0.24
"Caribbean","Guadeloupe","Estimates","Unobserved",2025,10,7,533,5542,2051,1176,0.13,3327,0.37
"Caribbean","Guadeloupe","WHO","Observed",2025,11,8,84,5626,2051,1299,0.15,4626,0.51
"Caribbean","Guadeloupe","PAHO","Observed",2025,12,9,340,5966,2051,656,0.08,5283,0.59
"Caribbean","Guadeloupe","PAHO","Observed",2026,1,10,102,102,2051,632,0.23,5914,0.82
"Caribbean","Guadeloupe","PAHO","Observed",2026,2,11,35,137,2051,309,0.1,6223,0.92
"Caribbean","Guadeloupe","Estimates","Unobserved",2026,3,12,108,245,2051,262,0.08,6485,1
"Caribbean","Guadeloupe",NA,"Unobserved",2026,4,1,NA,NA,NA,144,0.02,144,0.02
"Caribbean","Guadeloupe",NA,"Unobserved",2026,5,2,NA,NA,NA,182,0.02,326,0.04
"Caribbean","Guadeloupe",NA,"Unobserved",2026,6,3,NA,NA,NA,238,0.03,565,0.06
"Caribbean","Guadeloupe",NA,"Unobserved",2026,7,4,NA,NA,NA,169,0.02,733,0.08
"Caribbean","Guadeloupe",NA,"Unobserved",2026,8,5,NA,NA,NA,316,0.03,1050,0.11
"Caribbean","Guadeloupe",NA,"Unobserved",2026,9,6,NA,NA,NA,1101,0.12,2151,0.24
"Caribbean","Guadeloupe",NA,"Unobserved",2026,10,7,NA,NA,NA,1176,0.13,3327,0.37
"Caribbean","Guadeloupe",NA,"Unobserved",2026,11,8,NA,NA,NA,1299,0.15,4626,0.51
"Caribbean","Guadeloupe",NA,"Unobserved",2026,12,9,NA,NA,NA,656,0.08,5283,0.59
"Caribbean","Grenada","PAHO","Observed",2025,1,12,16,16,16,17,0.08,281,1
"Caribbean","Grenada","PAHO","Observed",2025,2,1,16,32,257,14,0.07,14,0.07
"Caribbean","Grenada","PAHO","Observed",2025,3,2,24,56,257,15,0.08,29,0.15
"Caribbean","Grenada","PAHO","Observed",2025,4,3,16,72,257,16,0.07,44,0.22
"Caribbean","Grenada","PAHO","Observed",2025,5,4,7,79,257,30,0.09,74,0.31
"Caribbean","Grenada","PAHO","Observed",2025,6,5,12,91,257,24,0.07,99,0.38
"Caribbean","Grenada","PAHO","Observed",2025,7,6,15,106,257,28,0.09,126,0.47
"Caribbean","Grenada","PAHO","Observed",2025,8,7,18,124,257,39,0.12,166,0.59
"Caribbean","Grenada","PAHO","Observed",2025,9,8,20,144,257,46,0.14,211,0.72
"Caribbean","Grenada","PAHO","Observed",2025,10,9,14,158,257,26,0.09,238,0.82
"Caribbean","Grenada","PAHO","Observed",2025,11,10,29,187,257,14,0.05,251,0.87
"Caribbean","Grenada","PAHO","Observed",2025,12,11,63,250,257,13,0.05,264,0.92
"Caribbean","Grenada","PAHO","Observed",2026,1,12,23,23,257,17,0.08,281,1
"Caribbean","Grenada","PAHO","Observed",2026,2,1,17,40,240,14,0.07,14,0.07
"Caribbean","Grenada","PAHO","Observed",2026,3,2,18,58,240,15,0.08,29,0.15
"Caribbean","Grenada",NA,"Unobserved",2026,4,3,NA,NA,240,16,0.07,44,0.22
"Caribbean","Grenada",NA,"Unobserved",2026,5,4,NA,NA,240,30,0.09,74,0.31
"Caribbean","Grenada",NA,"Unobserved",2026,6,5,NA,NA,240,24,0.07,99,0.38
"Caribbean","Grenada",NA,"Unobserved",2026,7,6,NA,NA,240,28,0.09,126,0.47
"Caribbean","Grenada",NA,"Unobserved",2026,8,7,NA,NA,240,39,0.12,166,0.59
"Caribbean","Grenada",NA,"Unobserved",2026,9,8,NA,NA,240,46,0.14,211,0.72
"Caribbean","Grenada",NA,"Unobserved",2026,10,9,NA,NA,240,26,0.09,238,0.82
"Caribbean","Grenada",NA,"Unobserved",2026,11,10,NA,NA,240,14,0.05,251,0.87
"Caribbean","Grenada",NA,"Unobserved",2026,12,11,NA,NA,240,13,0.05,264,0.92
"North & Central America","Guatemala","PAHO","Observed",2025,1,12,4342,4342,4342,1291,0.06,29840,1
"North & Central America","Guatemala","PAHO","Observed",2025,2,1,3502,7844,45781,997,0.06,997,0.06
"North & Central America","Guatemala","PAHO","Observed",2025,3,2,5449,13293,45781,1093,0.05,2089,0.11
"North & Central America","Guatemala","PAHO","Observed",2025,4,3,3995,17288,45781,1130,0.05,3220,0.16
"North & Central America","Guatemala","PAHO","Observed",2025,5,4,4924,22212,45781,1701,0.07,4921,0.22
"North & Central America","Guatemala","PAHO","Observed",2025,6,5,5885,28097,45781,3104,0.1,8024,0.32
"North & Central America","Guatemala","PAHO","Observed",2025,7,6,4076,32173,45781,3464,0.11,11489,0.43
"North & Central America","Guatemala","PAHO","Observed",2025,8,7,3747,35920,45781,4218,0.13,15706,0.56
"North & Central America","Guatemala","PAHO","Observed",2025,9,8,4285,40205,45781,4953,0.12,20659,0.68
"North & Central America","Guatemala","PAHO","Observed",2025,10,9,3396,43601,45781,3952,0.12,24611,0.8
"North & Central America","Guatemala","PAHO","Observed",2025,11,10,2824,46425,45781,2623,0.09,27234,0.89
"North & Central America","Guatemala","PAHO","Observed",2025,12,11,2373,48798,45781,1315,0.05,28549,0.94
"North & Central America","Guatemala","PAHO","Observed",2026,1,12,1325,1325,45781,1291,0.06,29840,1
"North & Central America","Guatemala","PAHO","Observed",2026,2,1,762,2087,28596,997,0.06,997,0.06
"North & Central America","Guatemala","Estimates","Unobserved",2026,3,2,2350,4437,28596,1093,0.05,2089,0.11
"North & Central America","Guatemala",NA,"Unobserved",2026,4,3,NA,NA,28596,1130,0.05,3220,0.16
"North & Central America","Guatemala",NA,"Unobserved",2026,5,4,NA,NA,28596,1701,0.07,4921,0.22
"North & Central America","Guatemala",NA,"Unobserved",2026,6,5,NA,NA,28596,3104,0.1,8024,0.32
"North & Central America","Guatemala",NA,"Unobserved",2026,7,6,NA,NA,28596,3464,0.11,11489,0.43
"North & Central America","Guatemala",NA,"Unobserved",2026,8,7,NA,NA,28596,4218,0.13,15706,0.56
"North & Central America","Guatemala",NA,"Unobserved",2026,9,8,NA,NA,28596,4953,0.12,20659,0.68
"North & Central America","Guatemala",NA,"Unobserved",2026,10,9,NA,NA,28596,3952,0.12,24611,0.8
"North & Central America","Guatemala",NA,"Unobserved",2026,11,10,NA,NA,28596,2623,0.09,27234,0.89
"North & Central America","Guatemala",NA,"Unobserved",2026,12,11,NA,NA,28596,1315,0.05,28549,0.94
"South America","French Guiana","Estimates","Unobserved",2025,1,4,37,37,381,686,0.13,1314,0.36
