country,iso3,date,Year,Month,cases,source
Bhutan,BTN,2024-08-01T00:00:00Z,2024,8,4,SEARO
Bhutan,BTN,2024-09-01T00:00:00Z,2024,9,1,SEARO
Bhutan,BTN,2024-10-01T00:00:00Z,2024,10,3,SEARO
Bhutan,BTN,2024-11-01T00:00:00Z,2024,11,4,SEARO
Bhutan,BTN,2024-12-01T00:00:00Z,2024,12,3,SEARO
Bhutan,BTN,2025-01-01T00:00:00Z,2025,1,2,SEARO
Bhutan,BTN,2025-02-01T00:00:00Z,2025,2,0,SEARO
Bhutan,BTN,2025-03-01T00:00:00Z,2025,3,1,SEARO
Bhutan,BTN,2025-04-01T00:00:00Z,2025,4,0,SEARO
Bhutan,BTN,2025-05-01T00:00:00Z,2025,5,1,SEARO
Bhutan,BTN,2025-06-01T00:00:00Z,2025,6,0,SEARO
Bhutan,BTN,2025-07-01T00:00:00Z,2025,7,0,SEARO
Bhutan,BTN,2025-08-01T00:00:00Z,2025,8,0,SEARO
Bhutan,BTN,2025-09-01T00:00:00Z,2025,9,0,SEARO
Bhutan,BTN,2025-10-01T00:00:00Z,2025,10,0,SEARO
Bhutan,BTN,2025-11-01T00:00:00Z,2025,11,0,SEARO
Bhutan,BTN,2025-12-01T00:00:00Z,2025,12,0,SEARO
Bolivia,BOL,2024-01-01T00:00:00Z,2024,1,7720,PAHO
Bolivia,BOL,2024-02-01T00:00:00Z,2024,2,5811,PAHO
Bolivia,BOL,2024-03-01T00:00:00Z,2024,3,9096,PAHO
Bolivia,BOL,2024-04-01T00:00:00Z,2024,4,11015,PAHO
Bolivia,BOL,2024-05-01T00:00:00Z,2024,5,5513,PAHO
Bolivia,BOL,2024-06-01T00:00:00Z,2024,6,1909,PAHO
Bolivia,BOL,2024-07-01T00:00:00Z,2024,7,886,PAHO
Bolivia,BOL,2024-08-01T00:00:00Z,2024,8,802,PAHO
Bolivia,BOL,2024-09-01T00:00:00Z,2024,9,1338,PAHO
Bolivia,BOL,2024-10-01T00:00:00Z,2024,10,1415,PAHO
Bolivia,BOL,2024-11-01T00:00:00Z,2024,11,2085,PAHO
Bolivia,BOL,2024-12-01T00:00:00Z,2024,12,2854,PAHO
Bolivia,BOL,2025-01-01T00:00:00Z,2025,1,4154,PAHO
Bolivia,BOL,2025-02-01T00:00:00Z,2025,2,3395,PAHO
Bolivia,BOL,2025-03-01T00:00:00Z,2025,3,5792,PAHO
Bolivia,BOL,2025-04-01T00:00:00Z,2025,4,4273,PAHO
Bolivia,BOL,2025-05-01T00:00:00Z,2025,5,3460,PAHO
Bolivia (Plurinational State of),BOL,2024-01-01T00:00:00Z,2024,1,8761,WHO
Bolivia (Plurinational State of),BOL,2024-02-01T00:00:00Z,2024,2,6619,WHO
Bolivia (Plurinational State of),BOL,2024-03-01T00:00:00Z,2024,3,10093,WHO
Bolivia (Plurinational State of),BOL,2024-04-01T00:00:00Z,2024,4,10246,WHO
Bolivia (Plurinational State of),BOL,2024-05-01T00:00:00Z,2024,5,9509,WHO
Bolivia (Plurinational State of),BOL,2024-06-01T00:00:00Z,2024,6,2403,WHO
Bolivia (Plurinational State of),BOL,2024-07-01T00:00:00Z,2024,7,1147,WHO
Bolivia (Plurinational State of),BOL,2024-08-01T00:00:00Z,2024,8,1038,WHO
Bolivia (Plurinational State of),BOL,2024-09-01T00:00:00Z,2024,9,1270,WHO
Bolivia (Plurinational State of),BOL,2024-10-01T00:00:00Z,2024,10,2050,WHO
Bolivia (Plurinational State of),BOL,2024-11-01T00:00:00Z,2024,11,2356,WHO
Bolivia (Plurinational State of),BOL,2024-12-01T00:00:00Z,2024,12,3385,WHO
Bolivia (Plurinational State of),BOL,2025-01-01T00:00:00Z,2025,1,4204,WHO
Bolivia (Plurinational State of),BOL,2025-02-01T00:00:00Z,2025,2,3443,WHO
Bolivia (Plurinational State of),BOL,2025-03-01T00:00:00Z,2025,3,4362,WHO
Bolivia (Plurinational State of),BOL,2025-04-01T00:00:00Z,2025,4,6047,WHO
Bolivia (Plurinational State of),BOL,2025-05-01T00:00:00Z,2025,5,5762,WHO
Bolivia (Plurinational State of),BOL,2025-06-01T00:00:00Z,2025,6,3758,WHO
Bolivia (Plurinational State of),BOL,2025-07-01T00:00:00Z,2025,7,304,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-01-01T00:00:00Z,2024,1,89,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-02-01T00:00:00Z,2024,2,63,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-03-01T00:00:00Z,2024,3,55,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-04-01T00:00:00Z,2024,4,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-05-01T00:00:00Z,2024,5,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-06-01T00:00:00Z,2024,6,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-07-01T00:00:00Z,2024,7,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-08-01T00:00:00Z,2024,8,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-09-01T00:00:00Z,2024,9,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-10-01T00:00:00Z,2024,10,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-11-01T00:00:00Z,2024,11,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2024-12-01T00:00:00Z,2024,12,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025-01-01T00:00:00Z,2025,1,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025-02-01T00:00:00Z,2025,2,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025-03-01T00:00:00Z,2025,3,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025-04-01T00:00:00Z,2025,4,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025-05-01T00:00:00Z,2025,5,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025-06-01T00:00:00Z,2025,6,NA,WHO
"Bonaire, Saint Eustatius and Saba",BES,2025-07-01T00:00:00Z,2025,7,NA,WHO
"Bonaire, Sint Eustatius and Saba",BES,2024-01-01T00:00:00Z,2024,1,89,PAHO
"Bonaire, Sint Eustatius and Saba",BES,2024-02-01T00:00:00Z,2024,2,63,PAHO
"Bonaire, Sint Eustatius and Saba",BES,2024-03-01T00:00:00Z,2024,3,55,PAHO
Bosnia and Herzegovina,BIH,2024-01-01T00:00:00Z,2024,1,0,WHO
Bosnia and Herzegovina,BIH,2024-02-01T00:00:00Z,2024,2,0,WHO
Bosnia and Herzegovina,BIH,2024-03-01T00:00:00Z,2024,3,0,WHO
Bosnia and Herzegovina,BIH,2024-04-01T00:00:00Z,2024,4,0,WHO
Bosnia and Herzegovina,BIH,2024-05-01T00:00:00Z,2024,5,0,WHO
Bosnia and Herzegovina,BIH,2024-06-01T00:00:00Z,2024,6,0,WHO
Bosnia and Herzegovina,BIH,2024-07-01T00:00:00Z,2024,7,0,WHO
Bosnia and Herzegovina,BIH,2024-08-01T00:00:00Z,2024,8,0,WHO
Bosnia and Herzegovina,BIH,2024-09-01T00:00:00Z,2024,9,0,WHO
Bosnia and Herzegovina,BIH,2024-10-01T00:00:00Z,2024,10,0,WHO
Bosnia and Herzegovina,BIH,2024-11-01T00:00:00Z,2024,11,0,WHO
Bosnia and Herzegovina,BIH,2024-12-01T00:00:00Z,2024,12,0,WHO
Bosnia and Herzegovina,BIH,2025-01-01T00:00:00Z,2025,1,0,WHO
Bosnia and Herzegovina,BIH,2025-02-01T00:00:00Z,2025,2,0,WHO
Bosnia and Herzegovina,BIH,2025-03-01T00:00:00Z,2025,3,0,WHO
Bosnia and Herzegovina,BIH,2025-04-01T00:00:00Z,2025,4,0,WHO
Bosnia and Herzegovina,BIH,2025-05-01T00:00:00Z,2025,5,0,WHO
Bosnia and Herzegovina,BIH,2025-06-01T00:00:00Z,2025,6,0,WHO
Bosnia and Herzegovina,BIH,2025-07-01T00:00:00Z,2025,7,0,WHO
Botswana,BWA,2025-02-01T00:00:00Z,2025,2,0,WHO
Botswana,BWA,2025-03-01T00:00:00Z,2025,3,0,WHO
Botswana,BWA,2025-04-01T00:00:00Z,2025,4,0,WHO
Botswana,BWA,2025-05-01T00:00:00Z,2025,5,0,WHO
Botswana,BWA,2025-06-01T00:00:00Z,2025,6,0,WHO
Botswana,BWA,2025-07-01T00:00:00Z,2025,7,0,WHO
Brazil,BRA,2024-01-01T00:00:00Z,2024,1,780294,PAHO
Brazil,BRA,2024-02-01T00:00:00Z,2024,2,1717471,PAHO
Brazil,BRA,2024-03-01T00:00:00Z,2024,3,2294462,PAHO
Brazil,BRA,2024-04-01T00:00:00Z,2024,4,2730187,PAHO
Brazil,BRA,2024-05-01T00:00:00Z,2024,5,1393612,PAHO
Brazil,BRA,2024-06-01T00:00:00Z,2024,6,508183,PAHO
Brazil,BRA,2024-07-01T00:00:00Z,2024,7,224816,PAHO
Brazil,BRA,2024-08-01T00:00:00Z,2024,8,112171,PAHO
Brazil,BRA,2024-09-01T00:00:00Z,2024,9,132175,PAHO
Brazil,BRA,2024-10-01T00:00:00Z,2024,10,102456,PAHO
Brazil,BRA,2024-11-01T00:00:00Z,2024,11,130569,PAHO
Brazil,BRA,2024-12-01T00:00:00Z,2024,12,172024,PAHO
Brazil,BRA,2025-01-01T00:00:00Z,2025,1,456645,PAHO
Brazil,BRA,2025-02-01T00:00:00Z,2025,2,562993,PAHO
Brazil,BRA,2025-03-01T00:00:00Z,2025,3,855828,PAHO
Brazil,BRA,2025-04-01T00:00:00Z,2025,4,608346,PAHO
Brazil,BRA,2025-05-01T00:00:00Z,2025,5,555051,PAHO
Brazil,BRA,2025-06-01T00:00:00Z,2025,6,196835,PAHO
Brazil,BRA,2025-07-01T00:00:00Z,2025,7,82547,WHO
British Virgin Islands,VGB,2024-01-01T00:00:00Z,2024,1,NA,PAHO
British Virgin Islands,VGB,2024-02-01T00:00:00Z,2024,2,NA,PAHO
British Virgin Islands,VGB,2024-03-01T00:00:00Z,2024,3,NA,PAHO
British Virgin Islands,VGB,2024-04-01T00:00:00Z,2024,4,5,WHO
British Virgin Islands,VGB,2024-05-01T00:00:00Z,2024,5,NA,PAHO
British Virgin Islands,VGB,2024-06-01T00:00:00Z,2024,6,4,WHO
British Virgin Islands,VGB,2024-07-01T00:00:00Z,2024,7,12,PAHO
British Virgin Islands,VGB,2024-08-01T00:00:00Z,2024,8,9,PAHO
British Virgin Islands,VGB,2024-09-01T00:00:00Z,2024,9,49,PAHO
British Virgin Islands,VGB,2024-10-01T00:00:00Z,2024,10,8,PAHO
British Virgin Islands,VGB,2024-11-01T00:00:00Z,2024,11,52,PAHO
British Virgin Islands,VGB,2024-12-01T00:00:00Z,2024,12,NA,PAHO
British Virgin Islands,VGB,2025-01-01T00:00:00Z,2025,1,11,PAHO
British Virgin Islands,VGB,2025-02-01T00:00:00Z,2025,2,4,PAHO
British Virgin Islands,VGB,2025-03-01T00:00:00Z,2025,3,6,PAHO
British Virgin Islands,VGB,2025-04-01T00:00:00Z,2025,4,4,PAHO
British Virgin Islands,VGB,2025-05-01T00:00:00Z,2025,5,1,PAHO
British Virgin Islands,VGB,2025-06-01T00:00:00Z,2025,6,1,WHO
British Virgin Islands,VGB,2025-07-01T00:00:00Z,2025,7,NA,WHO
Bulgaria,BGR,2024-01-01T00:00:00Z,2024,1,0,WHO
Bulgaria,BGR,2024-02-01T00:00:00Z,2024,2,0,WHO
Bulgaria,BGR,2024-03-01T00:00:00Z,2024,3,0,WHO
Bulgaria,BGR,2024-04-01T00:00:00Z,2024,4,0,WHO
Bulgaria,BGR,2024-05-01T00:00:00Z,2024,5,0,WHO
Bulgaria,BGR,2024-06-01T00:00:00Z,2024,6,0,WHO
Bulgaria,BGR,2024-07-01T00:00:00Z,2024,7,0,WHO
Bulgaria,BGR,2024-08-01T00:00:00Z,2024,8,0,WHO
Bulgaria,BGR,2024-09-01T00:00:00Z,2024,9,0,WHO
Bulgaria,BGR,2024-10-01T00:00:00Z,2024,10,0,WHO
Bulgaria,BGR,2024-11-01T00:00:00Z,2024,11,0,WHO
Bulgaria,BGR,2024-12-01T00:00:00Z,2024,12,0,WHO
Bulgaria,BGR,2025-01-01T00:00:00Z,2025,1,0,WHO
Bulgaria,BGR,2025-02-01T00:00:00Z,2025,2,0,WHO
Bulgaria,BGR,2025-03-01T00:00:00Z,2025,3,0,WHO
Bulgaria,BGR,2025-04-01T00:00:00Z,2025,4,0,WHO
Bulgaria,BGR,2025-05-01T00:00:00Z,2025,5,0,WHO
Bulgaria,BGR,2025-06-01T00:00:00Z,2025,6,0,WHO
Bulgaria,BGR,2025-07-01T00:00:00Z,2025,7,0,WHO
Burkina Faso,BFA,2024-01-01T00:00:00Z,2024,1,6729,WHO
Burkina Faso,BFA,2024-02-01T00:00:00Z,2024,2,5067,WHO
Burkina Faso,BFA,2024-03-01T00:00:00Z,2024,3,2898,WHO
Burkina Faso,BFA,2024-04-01T00:00:00Z,2024,4,2404,WHO
Burkina Faso,BFA,2024-05-01T00:00:00Z,2024,5,2708,WHO
Burkina Faso,BFA,2024-06-01T00:00:00Z,2024,6,2179,WHO
Burkina Faso,BFA,2024-07-01T00:00:00Z,2024,7,3101,WHO
Burkina Faso,BFA,2024-08-01T00:00:00Z,2024,8,8745,WHO
Burkina Faso,BFA,2024-09-01T00:00:00Z,2024,9,10962,WHO
Burkina Faso,BFA,2024-10-01T00:00:00Z,2024,10,19257,WHO
Burkina Faso,BFA,2024-11-01T00:00:00Z,2024,11,3987,WHO
Burkina Faso,BFA,2024-12-01T00:00:00Z,2024,12,5771,WHO
Burkina Faso,BFA,2025-01-01T00:00:00Z,2025,1,4242,WHO
Burkina Faso,BFA,2025-02-01T00:00:00Z,2025,2,2543,WHO
Burkina Faso,BFA,2025-03-01T00:00:00Z,2025,3,2130,WHO
Burkina Faso,BFA,2025-04-01T00:00:00Z,2025,4,2026,WHO
Burkina Faso,BFA,2025-05-01T00:00:00Z,2025,5,1981,WHO
Burkina Faso,BFA,2025-06-01T00:00:00Z,2025,6,1894,WHO
Burkina Faso,BFA,2025-07-01T00:00:00Z,2025,7,3584,WHO
Burundi,BDI,2024-01-01T00:00:00Z,2024,1,0,WHO
Burundi,BDI,2024-02-01T00:00:00Z,2024,2,0,WHO
Burundi,BDI,2024-03-01T00:00:00Z,2024,3,0,WHO
Burundi,BDI,2024-04-01T00:00:00Z,2024,4,0,WHO
Burundi,BDI,2024-05-01T00:00:00Z,2024,5,0,WHO
Burundi,BDI,2024-06-01T00:00:00Z,2024,6,0,WHO
Cabo Verde,CPV,2024-01-01T00:00:00Z,2024,1,262,WHO
Cabo Verde,CPV,2024-02-01T00:00:00Z,2024,2,282,WHO
Cabo Verde,CPV,2024-03-01T00:00:00Z,2024,3,120,WHO
Cabo Verde,CPV,2024-04-01T00:00:00Z,2024,4,93,WHO
Cabo Verde,CPV,2024-05-01T00:00:00Z,2024,5,152,WHO
Cabo Verde,CPV,2024-06-01T00:00:00Z,2024,6,277,WHO
Cabo Verde,CPV,2024-07-01T00:00:00Z,2024,7,484,WHO
Cabo Verde,CPV,2024-08-01T00:00:00Z,2024,8,2320,WHO
Cabo Verde,CPV,2024-09-01T00:00:00Z,2024,9,3889,WHO
Cabo Verde,CPV,2024-10-01T00:00:00Z,2024,10,10595,WHO
Cabo Verde,CPV,2024-11-01T00:00:00Z,2024,11,6003,WHO
Cabo Verde,CPV,2024-12-01T00:00:00Z,2024,12,813,WHO
Cabo Verde,CPV,2025-01-01T00:00:00Z,2025,1,340,WHO
Cabo Verde,CPV,2025-02-01T00:00:00Z,2025,2,162,WHO
Cabo Verde,CPV,2025-03-01T00:00:00Z,2025,3,27,WHO
Cabo Verde,CPV,2025-04-01T00:00:00Z,2025,4,14,WHO
Cabo Verde,CPV,2025-05-01T00:00:00Z,2025,5,83,WHO
Cabo Verde,CPV,2025-06-01T00:00:00Z,2025,6,58,WHO
Cabo Verde,CPV,2025-07-01T00:00:00Z,2025,7,43,WHO
Cambodia,KHM,2024-01-01T00:00:00Z,2024,1,1986,WHO
Cambodia,KHM,2024-02-01T00:00:00Z,2024,2,1594,WHO
Cambodia,KHM,2024-03-01T00:00:00Z,2024,3,1047,WHO
Cambodia,KHM,2024-04-01T00:00:00Z,2024,4,724,WHO
Cambodia,KHM,2024-05-01T00:00:00Z,2024,5,579,WHO
Cambodia,KHM,2024-06-01T00:00:00Z,2024,6,811,WHO
Cambodia,KHM,2024-07-01T00:00:00Z,2024,7,1806,WHO
Cambodia,KHM,2024-08-01T00:00:00Z,2024,8,3525,WHO
Cambodia,KHM,2024-09-01T00:00:00Z,2024,9,2139,WHO
Cambodia,KHM,2024-10-01T00:00:00Z,2024,10,2135,WHO
Cambodia,KHM,2024-11-01T00:00:00Z,2024,11,1464,WHO
Cambodia,KHM,2024-12-01T00:00:00Z,2024,12,1173,WHO
Cambodia,KHM,2025-01-01T00:00:00Z,2025,1,761,WHO
Cambodia,KHM,2025-02-01T00:00:00Z,2025,2,498,WHO
Cambodia,KHM,2025-03-01T00:00:00Z,2025,3,600,WHO
Cambodia,KHM,2025-04-01T00:00:00Z,2025,4,935,WHO
Cambodia,KHM,2025-05-01T00:00:00Z,2025,5,3233,WHO
Cambodia,KHM,2025-06-01T00:00:00Z,2025,6,6602,WHO
Cambodia,KHM,2025-07-01T00:00:00Z,2025,7,5099,WHO
Cameroon,CMR,2024-01-01T00:00:00Z,2024,1,2,WHO
Cameroon,CMR,2024-02-01T00:00:00Z,2024,2,55,WHO
Cameroon,CMR,2024-03-01T00:00:00Z,2024,3,0,WHO
Cameroon,CMR,2024-04-01T00:00:00Z,2024,4,0,WHO
Cameroon,CMR,2024-05-01T00:00:00Z,2024,5,0,WHO
Cameroon,CMR,2024-06-01T00:00:00Z,2024,6,0,WHO
Cameroon,CMR,2024-07-01T00:00:00Z,2024,7,0,WHO
Cameroon,CMR,2024-08-01T00:00:00Z,2024,8,0,WHO
Cameroon,CMR,2024-09-01T00:00:00Z,2024,9,0,WHO
Cameroon,CMR,2024-10-01T00:00:00Z,2024,10,0,WHO
Cameroon,CMR,2024-11-01T00:00:00Z,2024,11,0,WHO
Cameroon,CMR,2024-12-01T00:00:00Z,2024,12,0,WHO
Cameroon,CMR,2025-01-01T00:00:00Z,2025,1,0,WHO
Cameroon,CMR,2025-02-01T00:00:00Z,2025,2,0,WHO
Cameroon,CMR,2025-03-01T00:00:00Z,2025,3,60,WHO
Cameroon,CMR,2025-04-01T00:00:00Z,2025,4,0,WHO
Cameroon,CMR,2025-05-01T00:00:00Z,2025,5,1,WHO
Cameroon,CMR,2025-06-01T00:00:00Z,2025,6,0,WHO
Cameroon,CMR,2025-07-01T00:00:00Z,2025,7,0,WHO
Canada,CAN,2024-01-01T00:00:00Z,2024,1,0,WHO
Canada,CAN,2024-02-01T00:00:00Z,2024,2,0,WHO
Canada,CAN,2024-03-01T00:00:00Z,2024,3,0,WHO
Canada,CAN,2024-04-01T00:00:00Z,2024,4,0,WHO
Canada,CAN,2024-05-01T00:00:00Z,2024,5,0,WHO
Canada,CAN,2024-06-01T00:00:00Z,2024,6,0,WHO
Canada,CAN,2024-07-01T00:00:00Z,2024,7,0,WHO
Canada,CAN,2024-08-01T00:00:00Z,2024,8,0,WHO
Canada,CAN,2024-09-01T00:00:00Z,2024,9,0,WHO
Canada,CAN,2024-10-01T00:00:00Z,2024,10,0,WHO
Canada,CAN,2024-11-01T00:00:00Z,2024,11,0,WHO
Canada,CAN,2024-12-01T00:00:00Z,2024,12,0,WHO
Canada,CAN,2025-01-01T00:00:00Z,2025,1,0,WHO
Canada,CAN,2025-02-01T00:00:00Z,2025,2,0,WHO
Canada,CAN,2025-03-01T00:00:00Z,2025,3,0,WHO
Canada,CAN,2025-04-01T00:00:00Z,2025,4,0,WHO
Canada,CAN,2025-05-01T00:00:00Z,2025,5,0,WHO
Canada,CAN,2025-06-01T00:00:00Z,2025,6,0,WHO
Canada,CAN,2025-07-01T00:00:00Z,2025,7,0,WHO
Cayman Islands,CYM,2024-01-01T00:00:00Z,2024,1,0,WHO
Cayman Islands,CYM,2024-02-01T00:00:00Z,2024,2,3,PAHO
Cayman Islands,CYM,2024-03-01T00:00:00Z,2024,3,0,WHO
Cayman Islands,CYM,2024-04-01T00:00:00Z,2024,4,0,WHO
Cayman Islands,CYM,2024-05-01T00:00:00Z,2024,5,0,WHO
Cayman Islands,CYM,2024-06-01T00:00:00Z,2024,6,0,WHO
Cayman Islands,CYM,2024-07-01T00:00:00Z,2024,7,2,PAHO
Cayman Islands,CYM,2024-08-01T00:00:00Z,2024,8,0,WHO
Cayman Islands,CYM,2024-09-01T00:00:00Z,2024,9,3,PAHO
Cayman Islands,CYM,2024-10-01T00:00:00Z,2024,10,3,WHO
Cayman Islands,CYM,2024-11-01T00:00:00Z,2024,11,NA,PAHO
Cayman Islands,CYM,2024-12-01T00:00:00Z,2024,12,1,WHO
Cayman Islands,CYM,2025-01-01T00:00:00Z,2025,1,0,WHO
Cayman Islands,CYM,2025-02-01T00:00:00Z,2025,2,0,WHO
Cayman Islands,CYM,2025-03-01T00:00:00Z,2025,3,0,WHO
Cayman Islands,CYM,2025-04-01T00:00:00Z,2025,4,0,WHO
Cayman Islands,CYM,2025-05-01T00:00:00Z,2025,5,0,WHO
Cayman Islands,CYM,2025-06-01T00:00:00Z,2025,6,0,WHO
Cayman Islands,CYM,2025-07-01T00:00:00Z,2025,7,NA,WHO
Central African Republic,CAF,2024-01-01T00:00:00Z,2024,1,0,WHO
Central African Republic,CAF,2024-02-01T00:00:00Z,2024,2,0,WHO
Central African Republic,CAF,2024-03-01T00:00:00Z,2024,3,0,WHO
Central African Republic,CAF,2024-04-01T00:00:00Z,2024,4,0,WHO
Central African Republic,CAF,2024-05-01T00:00:00Z,2024,5,0,WHO
Central African Republic,CAF,2024-06-01T00:00:00Z,2024,6,0,WHO
Central African Republic,CAF,2024-09-01T00:00:00Z,2024,9,207,WHO
Chad,TCD,2024-01-01T00:00:00Z,2024,1,0,WHO
Chad,TCD,2024-02-01T00:00:00Z,2024,2,0,WHO
Chad,TCD,2024-03-01T00:00:00Z,2024,3,0,WHO
Chad,TCD,2024-04-01T00:00:00Z,2024,4,0,WHO
Chad,TCD,2024-05-01T00:00:00Z,2024,5,0,WHO
Chad,TCD,2024-06-01T00:00:00Z,2024,6,0,WHO
Chad,TCD,2025-01-01T00:00:00Z,2025,1,11,WHO
Chad,TCD,2025-02-01T00:00:00Z,2025,2,0,WHO
Chad,TCD,2025-03-01T00:00:00Z,2025,3,0,WHO
Chad,TCD,2025-04-01T00:00:00Z,2025,4,0,WHO
Chad,TCD,2025-05-01T00:00:00Z,2025,5,6,WHO
Chad,TCD,2025-06-01T00:00:00Z,2025,6,0,WHO
Chad,TCD,2025-07-01T00:00:00Z,2025,7,0,WHO
Chile,CHL,2024-01-01T00:00:00Z,2024,1,0,WHO
Chile,CHL,2024-02-01T00:00:00Z,2024,2,0,WHO
Chile,CHL,2024-03-01T00:00:00Z,2024,3,37,PAHO
Chile,CHL,2024-04-01T00:00:00Z,2024,4,95,PAHO
Chile,CHL,2024-05-01T00:00:00Z,2024,5,19,PAHO
Chile,CHL,2024-06-01T00:00:00Z,2024,6,6,PAHO
Chile,CHL,2024-07-01T00:00:00Z,2024,7,0,WHO
Chile,CHL,2024-08-01T00:00:00Z,2024,8,0,WHO
Chile,CHL,2024-09-01T00:00:00Z,2024,9,0,WHO
Chile,CHL,2024-10-01T00:00:00Z,2024,10,0,WHO
Chile,CHL,2024-11-01T00:00:00Z,2024,11,0,WHO
Chile,CHL,2024-12-01T00:00:00Z,2024,12,0,WHO
Chile,CHL,2025-01-01T00:00:00Z,2025,1,0,WHO
Chile,CHL,2025-02-01T00:00:00Z,2025,2,0,WHO
Chile,CHL,2025-03-01T00:00:00Z,2025,3,0,WHO
Chile,CHL,2025-04-01T00:00:00Z,2025,4,0,WHO
Chile,CHL,2025-05-01T00:00:00Z,2025,5,0,WHO
Chile,CHL,2025-06-01T00:00:00Z,2025,6,0,WHO
Chile,CHL,2025-07-01T00:00:00Z,2025,7,0,WHO
China,CHN,2024-01-01T00:00:00Z,2024,1,27,WHO
China,CHN,2024-02-01T00:00:00Z,2024,2,42,WHO
China,CHN,2024-03-01T00:00:00Z,2024,3,38,WHO
China,CHN,2024-04-01T00:00:00Z,2024,4,58,WHO
China,CHN,2024-05-01T00:00:00Z,2024,5,109,WHO
China,CHN,2024-06-01T00:00:00Z,2024,6,130,WHO
China,CHN,2024-07-01T00:00:00Z,2024,7,554,WHO
China,CHN,2024-08-01T00:00:00Z,2024,8,1801,WHO
China,CHN,2024-09-01T00:00:00Z,2024,9,4845,WHO
China,CHN,2024-10-01T00:00:00Z,2024,10,11083,WHO
China,CHN,2024-11-01T00:00:00Z,2024,11,5201,WHO
China,CHN,2024-12-01T00:00:00Z,2024,12,442,WHO
China,CHN,2025-01-01T00:00:00Z,2025,1,49,WHO
China,CHN,2025-02-01T00:00:00Z,2025,2,51,WHO
China,CHN,2025-03-01T00:00:00Z,2025,3,38,WHO
China,CHN,2025-04-01T00:00:00Z,2025,4,74,WHO
China,CHN,2025-05-01T00:00:00Z,2025,5,126,WHO
China,CHN,2025-06-01T00:00:00Z,2025,6,225,WHO
China,CHN,2025-07-01T00:00:00Z,2025,7,694,WHO
Colombia,COL,2024-01-01T00:00:00Z,2024,1,27649,PAHO
Colombia,COL,2024-02-01T00:00:00Z,2024,2,27691,PAHO
Colombia,COL,2024-03-01T00:00:00Z,2024,3,27938,PAHO
Colombia,COL,2024-04-01T00:00:00Z,2024,4,45603,PAHO
Colombia,COL,2024-05-01T00:00:00Z,2024,5,37453,PAHO
Colombia,COL,2024-06-01T00:00:00Z,2024,6,35350,PAHO
Colombia,COL,2024-07-01T00:00:00Z,2024,7,35951,PAHO
Colombia,COL,2024-08-01T00:00:00Z,2024,8,20510,PAHO
Colombia,COL,2024-09-01T00:00:00Z,2024,9,20870,PAHO
Colombia,COL,2024-10-01T00:00:00Z,2024,10,14547,PAHO
Colombia,COL,2024-11-01T00:00:00Z,2024,11,14580,PAHO
Colombia,COL,2024-12-01T00:00:00Z,2024,12,12840,PAHO
Colombia,COL,2025-01-01T00:00:00Z,2025,1,19794,PAHO
Colombia,COL,2025-02-01T00:00:00Z,2025,2,14705,PAHO
Colombia,COL,2025-03-01T00:00:00Z,2025,3,16984,PAHO
Colombia,COL,2025-04-01T00:00:00Z,2025,4,13301,PAHO
Colombia,COL,2025-05-01T00:00:00Z,2025,5,11614,PAHO
Colombia,COL,2025-06-01T00:00:00Z,2025,6,5684,PAHO
Colombia,COL,2025-07-01T00:00:00Z,2025,7,7749,WHO
Congo,COG,2024-01-01T00:00:00Z,2024,1,0,WHO
Congo,COG,2024-02-01T00:00:00Z,2024,2,0,WHO
Congo,COG,2024-03-01T00:00:00Z,2024,3,0,WHO
Congo,COG,2024-04-01T00:00:00Z,2024,4,0,WHO
Congo,COG,2024-05-01T00:00:00Z,2024,5,0,WHO
Congo,COG,2024-06-01T00:00:00Z,2024,6,0,WHO
Cook Islands,COK,2024-01-01T00:00:00Z,2024,1,0,WHO
Cook Islands,COK,2024-02-01T00:00:00Z,2024,2,0,WHO
Cook Islands,COK,2024-03-01T00:00:00Z,2024,3,0,WHO
Cook Islands,COK,2024-04-01T00:00:00Z,2024,4,0,WHO
Cook Islands,COK,2024-05-01T00:00:00Z,2024,5,0,WHO
Cook Islands,COK,2024-06-01T00:00:00Z,2024,6,0,WHO
Cook Islands,COK,2024-07-01T00:00:00Z,2024,7,0,WHO
